host_id,superhost_score,superhost,black_host,monthly_reservations,log_monthly_revenue,booking_window_days
576,1.605875266250223,1,0,27.472538495156318,9.489823214459182,36.01388725523487
577,1.897967776749283,1,0,31.2922239279231,9.44237100874012,17.30396061556796
578,0.5675368383526802,1,0,24.83505600828277,8.42043517933146,31.479992750238623
579,1.8849174759816378,1,0,24.75603286629201,10.09058883357662,27.771604568543573
580,-2.280521459178999,0,1,12.743657325564637,7.485096986933504,30.951971015507528
581,-1.5337035339325666,0,1,13.755125912509161,8.06531705382734,37.02332894209838
582,-2.175681620137766,0,0,2.833425910348444,7.258889985211704,41.79927130197296
583,-2.031310141319409,0,0,9.065318703637374,7.739531009522931,40.54989647908282
584,-1.5072758111637086,0,0,11.304828714181124,7.975111957252265,28.3704678811659
585,-1.665726020000875,0,0,10.837071553726261,8.107539757581653,39.10958620266626
586,-1.0616182954981923,0,1,12.387596868392622,8.163344485517138,28.081316553156753
587,1.8745296576526016,1,0,27.94919736689563,9.109472777870206,24.02541450015833
588,-0.47897495329380035,0,1,13.510867062862092,8.187230580528125,32.16321146076869
589,2.3781414376571774,1,1,34.74131291864048,10.122381520707854,23.11878863766068
590,1.3351365644484758,1,1,24.925940267885785,9.417405611862884,21.47334818307068
591,-1.4320017234422266,0,0,11.678262786105739,7.7312208289313515,26.63995228525088
592,1.269575780024752,1,0,25.02449773871974,9.120770908011767,22.060352904278847
593,2.2385759255848825,1,0,28.580892935667606,9.786701557768785,13.51351196783353
594,0.3656791616231203,1,0,23.548137647750956,8.672155138904134,30.343036562995465
595,-2.487122669117525,0,1,4.997082240679607,8.058275724173052,41.83832688654792
596,0.8463168027810752,1,0,26.38374992918413,9.279016521896764,32.068299993491166
597,1.2110241199843585,1,0,12.337160653218117,9.54395868718723,22.427305551632543
598,1.71322152717039,1,1,26.273391967051815,9.856287666826228,24.247918064721397
599,0.2945317584089935,1,0,15.60162231927259,8.791151450411087,34.08718870981379
600,-1.6053542820736766,0,0,15.729931811684484,7.700289479583826,20.76231687666295
601,-1.6421211510896683,0,0,9.19232989912512,7.381576873424183,29.55136588772003
602,0.6608876143582165,1,1,22.15083598101438,9.231515657079564,32.767763715754974
603,-2.3905657650902867,0,0,2.6879121633979848,7.233831785815253,32.45969239218478
604,0.6381837278604507,1,0,21.317968961718968,8.791247338315003,25.910183116860836
605,-2.293527206638828,0,1,19.077362284264524,7.8036034845526014,31.37367808248525
606,2.244458576897159,1,1,29.068533792333046,10.290688288625539,30.191902562849734
607,2.4198971840087324,1,0,23.710104414883094,10.364075938571254,23.71352744721152
608,-2.034688468556851,0,0,-0.4340806697520563,7.690672216013654,33.085676185905676
609,-0.9141713986173272,0,0,12.869393154198345,8.335672602529124,34.33936451513349
610,1.4137255598325282,1,1,22.45143079781743,9.492374356756715,25.49423845433199
611,-1.2864142167381942,0,0,14.713521794774657,8.210218243171036,36.85475901540941
612,-0.38641102728433907,0,0,16.516018895336195,8.274884540828634,29.217319270031638
613,0.8437311323359609,1,1,32.69000233568466,9.330120653101659,33.45520985766731
614,-1.0807408881373703,0,0,10.285220716876077,7.910168745884434,33.242496688372725
615,1.538255421910435,1,0,19.57268084786587,9.975252979276158,23.26446541409431
616,-0.7558092207182199,0,0,11.65284675626718,8.362427103550589,36.58531167977696
617,1.0869868285953999,1,0,17.04545917022177,9.447629172971306,40.96160922464203
618,0.8208909665700048,1,1,35.31724451307047,9.504598646906283,18.599006558235867
619,1.2022180669009686,1,1,33.15601906947838,9.019828732170858,27.740020998988967
620,0.5401516205165535,1,0,24.334783125463904,8.587915128386962,33.594036381078745
621,1.4444502163678408,1,0,25.874221811133022,9.57753377480256,21.531738180480904
622,-1.4101644768379629,0,0,11.198884590903583,7.535671433901002,23.085841428037124
623,1.5029632789082825,1,0,27.705470850625503,9.292209278546224,30.834226462480082
624,-1.5049316082149744,0,1,3.1634181166588444,8.351877271322763,36.593625880725085
625,-0.8857174520380795,0,0,2.5283201215826807,8.494290925524139,29.372784216801282
626,-2.2788866225164384,0,0,12.211838598271115,7.60965757682116,41.7490853424355
627,0.29526690719649196,1,1,22.26004075172306,9.258846272952006,23.186525602175557
628,-1.5706434519961476,0,0,4.713967813780512,7.345646264476037,38.12173244186958
629,-0.9993514744564891,0,1,1.7030883024903893,7.800975758597092,36.37917579255801
630,0.5035956343635917,1,0,16.774031376203205,9.184465011814916,21.817235083023043
631,0.13694701134227216,1,0,20.647492415089435,8.545526493326932,27.10136964232693
632,-1.5863299171905965,0,0,12.779459262827007,8.364561911955102,31.055597729027653
633,-1.933620556956157,0,0,4.923649369740856,8.045716173444008,38.32862836361755
634,-1.4384411869104952,0,0,10.760652343814984,8.384728016080736,35.555878926074755
635,-0.6143073551356792,0,1,9.25367900886221,8.186535652195698,24.720544246115608
636,0.5507047777064145,1,1,26.757729832339155,9.89523260340159,31.88007788153726
637,2.0426811871584505,1,0,29.089171349752515,9.681131626567982,20.46253710120897
638,2.3571348085533828,1,0,25.090701924299772,10.467371506457427,9.427685678265124
639,2.279823395656422,1,0,15.78978942074082,9.510883658615587,23.239787984180687
640,-1.4270215563010424,0,0,9.690396942592535,7.6232419648986545,31.05070720975779
641,0.4684696509502828,1,0,21.264032517638224,8.78770236804867,23.430129861190057
642,0.005731520941480994,1,0,22.303162470106184,8.509515498948769,19.54547589163839
643,-2.214283866342157,0,0,12.923420786062522,7.866966934366018,27.927719945084675
644,2.4981617741286755,1,0,27.30469713163722,9.53461610157936,11.820595204201492
645,0.7696943043265492,1,0,18.296849609237842,8.976228408964449,22.46904750013972
646,0.5329859268385917,1,1,26.824802052529453,8.96344224025285,27.848286004759693
647,-2.2635933267883956,0,0,8.659041403402666,7.431500052988322,33.01780282106605
648,2.3075286322273314,1,0,25.11721639450123,9.811256816534682,26.16314737653438
649,-1.0405735753010958,0,0,10.319581908477922,8.208035985936629,39.24998037723112
650,0.6996365101076663,1,0,21.33790905146852,9.261816720079286,21.702887996235276
651,-0.8498641103506088,0,0,9.569900173584127,8.738664569106753,29.832435065947156
652,0.25507022510282695,1,0,14.273687274936108,8.6878508787546,25.505005378059188
653,-1.7036771157290787,0,0,9.145834919064676,8.192660960369098,27.440903918318124
654,0.5233618873171508,1,0,23.54743550310601,8.82847023409649,37.61011422300172
655,2.088265619240701,1,0,24.072481251351203,9.362480525161548,20.80574432203339
656,1.2547912786249071,1,0,12.130838137636774,8.985519460014572,28.4693565507496
657,0.26889565167948604,1,0,17.475591202810932,8.820906044349409,25.789110942951645
658,1.8736444797832519,1,0,28.798091009003343,9.223648606980266,28.486725279581023
659,-1.3129919406492263,0,1,10.718096384935318,7.604198847094411,28.738236106136583
660,-1.3916108291596174,0,0,11.81367081461326,7.695667544352777,30.072417479862114
661,-0.7185790326911956,0,0,14.107022608424597,8.358398360082282,25.80882851270756
662,0.7307573256548494,1,1,22.07147160246637,9.152178165053733,27.556063156081457
663,-0.584614051040262,0,0,11.69190857095073,8.131046125820243,32.746485610579654
664,-0.725726120872423,0,1,10.414454708674608,8.420756208683388,35.995967557202746
665,-2.066432316787541,0,1,4.295642260381695,7.674569833335518,32.87985265172818
666,0.10023451526649296,1,0,21.280523311568043,9.196162302621346,35.45175711750016
667,0.5087674630340189,1,1,13.724409976066635,9.465919665870214,25.779908329651533
668,-1.6485670872498304,0,0,9.466679886837973,7.715478307843634,31.20184080217827
669,1.597917729523033,1,0,19.75915301989977,9.23592282898705,26.785401498107852
670,0.05761881708167493,1,0,19.64747552498698,8.69412011134889,38.8501684528396
671,0.9227475698571652,1,1,16.943833648118087,9.580725344362554,25.442783262085726
672,-2.1108095755334944,0,1,7.001982651491758,7.353093278755093,38.21770002586051
673,-0.4524804709944874,0,0,14.142659385193408,8.390834416922843,33.276392273608906
674,-0.6359594583045691,0,1,18.81916711942766,8.508676564049596,25.150350411227947
675,1.2540177127812058,1,0,22.83107371466651,9.329861696002775,25.69043416267447
676,2.273083640029654,1,1,25.27440587477622,10.00385085062715,23.520861874612855
677,0.48360127839259803,1,0,24.770198673563048,8.720863503588433,27.59063552714093
678,0.12535493122413754,1,0,17.799014742406833,8.703712905594944,36.234238301474676
679,1.8478357722051442,1,0,26.253905576158868,9.334786176820806,24.065343352464467
680,1.431217163335532,1,1,26.93399626428439,9.565221866278245,18.002100913989562
681,0.8289110870100558,1,1,20.901501484228014,9.135528709043896,29.8479694379458
682,-0.9366138686891645,0,0,13.432880123709138,8.382847941945714,31.18920330533637
683,2.0354357128962874,1,0,25.558757194620824,9.677512460095384,30.054229182317613
684,-0.9868787950836122,0,0,12.143546704486896,7.953339061002183,30.407300464981866
685,-2.4397856439463794,0,0,16.2038739813662,7.711661289010957,29.53320995598863
686,2.1861247369088233,1,1,38.28706922136887,9.7339536939168525,27.214349289877074
687,0.3550474892836064,1,0,24.621085744607505,9.364954647537484,38.392353067920354
688,-0.27703741332516074,0,0,15.197384186734125,8.239311737924098,27.61222480028393
689,-1.0453907295595855,0,1,8.664718614237882,8.08259238503993,28.131798008527756
690,-2.318096187664196,0,1,8.917528866246293,7.79481796988481,38.31895676785637
691,1.167515633860603,1,0,24.686028374156933,9.289880649119947,21.952058324080078
692,1.8870841164607555,1,0,21.87434633612537,9.845073363978855,34.69958826276724
693,-0.8796459541190416,0,1,16.203014500889253,7.9069890906108125,29.26819255500449
694,0.04039085586555302,1,0,17.632227275461307,9.008278364575384,24.69693241161482
695,0.22171167423948646,1,0,23.958124999676514,8.792985081502971,26.079589149048555
696,-2.1363151795230806,0,1,4.568157831810473,7.34400029674084,35.330664874514156
697,1.0089498979505152,1,0,21.903146637590005,9.033199946864965,27.87661345433407
698,0.48873939900659025,1,0,24.757163578204874,8.668829252665079,31.485298345761496
699,-0.43159562861546874,0,0,14.999377119036758,8.609124675252792,30.423480442647307
700,1.125949026318267,1,0,29.11426743739747,9.429730559343424,26.52639548707594
701,1.9482015492394567,1,1,24.600916356898097,9.722174546812061,26.30108448924507
702,1.8462234106846154,1,1,27.669977877491334,9.727830043526616,17.100302155730873
703,-0.7949698972515762,0,0,10.47556243492328,8.327383380436864,33.16165740725893
704,0.007278788834810257,1,1,20.097225100593846,9.043144126841403,23.583840826949075
705,-0.9964706038590521,0,0,9.804946745176132,8.215257844871072,29.803174876833715
706,-2.110127054620534,0,0,10.092717229362975,7.72833905592904,37.95766357659415
707,1.1643103626556695,1,0,23.53505020260846,8.814273356712906,27.237299069592286
708,-2.4784754775464535,0,1,11.94685638384792,7.461017609256562,37.57103367657525
709,-0.5373025266453624,0,0,12.462543271997346,8.215040457251044,32.595885699614165
710,-1.773750155698508,0,0,14.238573125248038,7.678211464701768,40.58174951262554
711,1.6546792921144515,1,0,24.18112942877734,9.488905594585239,26.988200481135543
712,-2.3613489733543247,0,1,11.869732974208368,7.171662468160489,39.38382940164146
713,1.6486607759725302,1,0,21.2568226387059,9.26724856587158,20.793774388126145
714,-1.600840361788869,0,0,16.045906176823163,7.9083545734739475,35.898509597327504
715,-1.1373191711027175,0,0,9.537795117235015,7.886318081800098,25.564460187834158
716,-1.1356088670436293,0,0,14.73206375002477,7.856622283044807,32.35327178502688
717,2.1942925394978374,1,0,29.4461537170117,9.64306951559567,24.49303092306668
718,0.5021218711044639,1,1,28.049438075441994,8.834342216778715,14.018961212244498
719,-1.9114354345947504,0,1,6.970029526693972,8.280559422567904,24.20790487744729
720,-2.4689202930312604,0,0,10.003167753263229,7.693233975886839,39.12977024476247
721,2.2513629065360874,1,1,30.589551659603334,10.158664802986912,18.09031924843493
722,0.2629151626024395,1,1,24.695685943298095,9.547232793910856,33.43277996526112
723,0.030852528288960457,1,0,17.562250892210123,8.333449130929363,29.998350426577737
724,1.4912717998959124,1,1,35.084819247063265,9.858993673756565,21.25379699520615
725,-2.377887142356485,0,0,13.037908322250116,7.453031835592196,36.22688947645603
726,-1.8523957300931215,0,0,6.594823097922831,7.576984111930885,40.01544561251904
727,-1.3424751441925764,0,1,14.955617490530233,7.585972400793076,35.867879929177846
728,-1.0976754815783352,0,0,9.514850803435726,8.200584004852818,20.240898268478972
729,-0.4255428211763501,0,0,8.869336151214544,7.592357304461758,29.66447277551746
730,0.33775120857171714,1,0,15.850268453142313,8.78874433496258,32.14465120919917
731,2.49099517473951,1,1,35.89006833169231,10.372655402252404,26.78857054479947
732,-2.4489828129298985,0,0,12.545743163415915,7.610953852781926,38.51004278279951
733,0.8201897877734154,1,1,23.261365053486035,10.015748665244589,22.52330428804654
734,2.3840926797129214,1,0,28.99679989567382,9.507622277329133,28.49391141062729
735,-2.1912522823549807,0,0,7.646751509186613,7.337649976808389,45.092941778146056
736,1.0568970383610576,1,0,23.436686318099273,8.73097903716489,30.90411668813074
737,2.035898296162486,1,0,21.523065019528737,9.175811483654444,21.093025078658933
738,0.5701601214241236,1,0,23.264575120895906,8.859313229131317,27.364170872542644
739,1.1812923534307629,1,1,36.42127113690706,9.574871009119361,26.518223863825483
740,2.459205713821575,1,0,26.787253597954468,9.892466953629778,24.050185512733027
741,0.08738532080315053,1,0,27.74638993671847,8.39253695388705,31.86230705866014
742,-1.7489577096421272,0,0,10.170595036915888,8.145557646414378,34.526288047241245
743,0.47890412039123476,1,1,28.04117271112068,9.617950532940945,26.16815177569215
744,-1.6881153220310807,0,1,17.731124344063474,7.7093116809800595,38.33667839752252
745,-2.239602527115494,0,0,1.6849866061613756,7.593267211368862,28.501613125611858
746,1.98186079505831,1,0,23.573758745382563,9.361329520254063,19.26217662294008
747,2.4767173500731587,1,0,25.715603279232404,10.461662242102808,23.78833449525416
748,1.4750280417501926,1,0,28.984246193049778,8.998612546122049,23.915042340864694
749,0.6377528584562242,1,1,27.210489277211074,9.184903432472304,21.877639162123522
750,1.8495818960946053,1,0,29.77210036966985,9.643668294522035,18.028347800311224
751,1.4494169410318136,1,0,25.860509386233858,9.279008715981705,27.99106526556104
752,-0.19988841493614018,0,1,7.290617303025084,8.20478797855577,31.579196242945823
753,-1.4124417293351144,0,0,10.915621595637404,7.606093125105984,29.941812592780465
754,2.4428661935962737,1,0,34.87505202057059,9.716538251413697,24.697575539192552
755,0.9744720964226872,1,0,21.212880369707968,9.180156772690967,30.09276739468635
756,-1.945613727439195,0,0,-0.39803318718611536,7.758889206288391,37.02626269742945
757,-1.8174715875647962,0,0,10.222552781516029,7.696379499564265,34.93018199750618
758,0.9598670760169625,1,0,23.27766984202229,9.653063888744098,29.007201491763876
759,1.9936038949526846,1,0,27.096874258803997,9.436684050656915,24.865478615407064
760,-1.7405663151293993,0,0,13.92289076804212,7.814865986030222,31.328888091848313
761,1.4954658958595246,1,0,17.27641967034309,8.976758732752568,27.970980684713936
762,1.7160882952157408,1,0,30.43050941680316,9.281979632183946,20.062388589756765
763,-0.08685437613166869,0,0,14.755465953489676,8.129518302202445,23.607330468909026
764,-1.5380335645750165,0,0,12.151354407967316,8.020196760038186,25.241774674900977
765,1.6639895329717547,1,0,22.769870813183825,9.6227019576544,16.218526577816114
766,1.0003556404262781,1,0,25.107616954928762,9.02309105915822,33.97899218472514
767,-0.8113817544654012,0,0,18.432952682516728,7.7787654452272506,27.650028443473637
768,-2.038564848480746,0,0,5.4146593585241956,7.793576125230722,39.86974851263931
769,-0.9204446221701801,0,0,8.417869859930612,8.807131363708633,33.497511963291736
770,-1.048166046384722,0,1,10.516179849277155,8.050176947403612,32.92420779163996
771,-1.8780680070631206,0,0,12.502185063805161,7.436671811638613,30.249198586131484
772,1.6311543539632112,1,1,30.364120914299257,9.941238734266749,11.647137338471378
773,-1.264085357543081,0,0,11.581813203447446,7.8587088229614706,32.06755830279641
774,0.5216162477154285,1,1,27.652339558820184,9.54682746505658,25.708748362998335
775,1.2620782549493015,1,0,17.764342838649917,9.480469686635484,29.16143182196411
776,1.8500177178066224,1,1,29.130019129959795,9.999214903872351,26.304100520680347
777,1.5444053313694894,1,1,33.45994586300891,9.594579329079385,26.10093446019141
778,0.7578241580631584,1,0,23.59912258818025,8.75160584278209,28.356689835632167
779,-2.1278766123577952,0,0,9.384904124326365,7.956141266384746,32.156362565036254
780,1.3066243974026293,1,1,22.71525468251895,8.890398994971388,31.77698157300422
781,-0.8674845576751977,0,0,15.25710175076394,8.070831835552331,21.935153821696023
782,-1.3121863594278693,0,0,8.63465310752863,7.875430144869986,24.075610817621158
783,1.6288606484886259,1,1,31.123882359232308,10.158551945601094,32.470241623328285
784,1.8036494555417448,1,0,26.01448415299764,8.863658159968963,23.70534268368995
785,1.421722787199542,1,0,30.000593923875865,9.30837069431552,22.53937191434526
786,-1.3719354942440987,0,0,9.293193746735598,8.043944285582771,40.22280475564917
787,2.284862225642428,1,0,24.08615650347083,9.788208440494142,23.205472023563853
788,1.6252753615844995,1,0,24.34033227608274,9.131920422238748,28.40379273588066
789,-0.7808006904087961,0,1,11.321864048607711,8.046432899941227,34.83318124637751
790,2.293452911544591,1,0,30.95260343157306,9.501693027292207,20.903087332856124
791,0.8624912891536951,1,0,27.202850140218853,9.220907163975365,22.942943373235927
792,-1.5163274796213955,0,0,13.513839266707993,7.214116746382906,28.537773997430698
793,-2.169581641210243,0,0,5.399051990719972,7.6498205343546575,29.171214346299195
794,1.711761619662866,1,0,24.171189017904243,9.516617564365868,30.205182487993405
795,1.5819363086484373,1,1,24.944354686505356,9.570663377245538,24.045459542245112
796,-1.791241718456149,0,0,9.36891388911621,7.887489054152075,28.36502858706382
797,2.0910052908584476,1,0,21.455417143416597,9.63260084391459,19.85509852182686
798,1.6956749244127423,1,0,30.347669323124823,9.142966088307993,21.90131419407545
799,-0.24352500913664699,0,1,8.491246155620384,8.545535045278658,27.64480694034444
800,1.2579344736877829,1,1,23.518885588983235,9.5558338609648,33.390586247341
801,-0.3869842039421201,0,0,12.342679058003355,8.082047345673585,26.57181007734649
802,2.2955723048653454,1,0,29.344349911274474,9.358330446266697,21.350567820785027
803,0.9477379836607724,1,1,30.354706380955122,9.414714093202853,26.486677074927073
804,1.260811893735081,1,1,35.26817279681117,9.377624626939518,23.397194427504207
805,0.48038849025033414,1,0,19.017516203161104,8.809681041846861,30.379868794880373
806,1.6132151521742344,1,1,31.029535294287932,9.440225848112545,30.834228505062736
807,-1.994589762762189,0,1,10.232209280174699,7.9883417860981,33.152031680616894
808,-0.4803822108078748,0,1,20.40707053501742,8.010669946111953,30.529743249365104
809,-1.5638207725714892,0,0,10.558931766143449,8.276212121060771,38.75286871503307
810,1.7743322509340942,1,1,23.702303297706514,9.7846523992572,24.204360245483137
811,-1.1265596491284668,0,0,13.34209223382862,8.30834433432268,30.46974544112476
812,0.13511497294530272,1,1,24.318741734771105,9.322677453074514,22.626294617955967
813,-1.2391464249230921,0,0,12.800105071963973,8.194759540760678,35.05888003796005
814,0.7535484863910824,1,0,22.5303654447687,8.939490909397868,30.935604845016147
815,0.9231527347583324,1,1,29.59140339772537,9.175392946651678,19.114043041386452
816,2.0042936166282743,1,0,23.300763890162933,9.376624118130739,24.953343037817053
817,0.3494557598605752,1,0,17.116212740341943,9.533493326073643,42.59885922369465
818,2.1705224155448377,1,0,27.025820115315163,10.050176414317313,22.31512382861123
819,2.4027261382434517,1,1,31.218875367493702,9.768602822807829,21.451265515339774
820,-0.46410301700234413,0,0,15.98240089955991,8.525070365837008,26.612394140383195
821,1.5149614156689495,1,0,28.973691561762294,9.67682338131691,33.07501532042796
822,-0.5943379236850888,0,0,23.847342028639844,8.206447392867178,30.571982504402737
823,-1.8805635790340602,0,1,5.452036273451887,7.272561741092925,31.403041914162433
824,2.1595584647729993,1,0,29.307343744377235,9.395233640963355,24.466313098235812
825,-0.4562703624833375,0,1,15.944440973240173,8.14995814080636,32.81444541989511
826,0.9775205131154507,1,0,21.311090594354223,9.296957968453107,24.38014575959976
827,2.157955241855234,1,0,26.55025790594004,9.15739879251581,18.57191939094252
828,-0.8137362089473754,0,0,10.695913409778738,7.766131176344642,27.62307727398841
829,2.2718369401991367,1,0,25.960283693183413,9.973246533898934,18.954199808767147
830,1.7078494897577912,1,0,17.455951624478722,9.455017135211662,22.177577800076538
831,-0.5317179416306317,0,0,7.054716205663084,8.029830767147867,30.18031556034758
832,0.6872761261183769,1,0,19.89059594516175,8.996788949508284,25.239261422862896
833,2.1080375951714814,1,0,21.248279948710096,9.727054659336746,25.81714068661128
834,1.9184352434240282,1,0,24.846927117895603,9.419092746314313,24.705728258948536
835,1.077924503479153,1,0,29.007587656129243,8.38796675067215,24.981207818202314
836,0.02183181350119412,1,0,19.474651032253128,8.45101713721636,19.89197708944277
837,-0.5830287549179047,0,0,13.861992130536635,8.276813709659356,36.188991731795745
838,2.1461745258420706,1,0,24.688240175409796,9.017662064704357,31.27296709777796
839,-1.9781477085780352,0,0,3.8657656543739414,8.004156123597772,27.620324094608403
840,0.04165062098763883,1,0,23.814437919412633,8.88972603421884,28.20533643605589
841,1.1023889586795121,1,0,22.335554473699883,8.700453670949328,32.122418686362394
842,1.4407933130860329,1,1,27.288154783510087,9.341278284708888,17.640934382653402
843,-0.9041278134100139,0,0,7.882025291835714,8.308228567695107,37.14419958841272
844,0.008554382948204875,1,0,24.649074524440103,8.096910587828233,20.566928776546263
845,1.7656128958333284,1,0,25.432719913154962,9.566320395279895,25.74811434150391
846,1.7406547523569316,1,0,21.043075691375353,9.42214781549773,28.105136124351983
847,2.044479763135314,1,0,19.60594997666361,9.284426433237652,30.351258359927677
848,1.3263770309276879,1,1,28.13651267294239,9.744463826833943,19.138142695275636
849,1.353672444820404,1,0,31.93018862978672,9.473090616903606,26.382869102112547
850,-0.8342013391666114,0,0,25.40759014475411,8.36616859436955,39.56711102457328
851,-1.7122288036625832,0,0,4.4121544382218385,7.665475633056878,25.025082426945588
852,1.7691981280222535,1,1,28.474424437402657,9.714175652897307,20.17943766115341
853,2.367833220632747,1,0,27.673207981922392,9.912577893696886,32.03809979219555
854,0.9907005215063691,1,0,23.08640080597974,9.58828971146201,28.961212093658006
855,0.7201897981576622,1,0,17.76332642863006,9.365314677922493,27.294270960481498
856,1.3512473844457418,1,1,27.599313881440235,9.967452483411366,27.875017842211413
857,2.0739790669176728,1,0,33.86996340355427,9.507481416463273,33.91413617890305
858,-0.5987876700237393,0,0,20.682069965010108,8.528044113919966,34.175015083822736
859,-0.2144249656703323,0,0,15.892246232009526,8.065796493626076,27.386617730010265
860,1.9141392514575273,1,0,32.00569868703473,9.80811195601636,25.7154858193994
861,1.880154429236427,1,1,30.10588975894258,9.194200076756445,21.173984482513806
862,0.2057020622305572,1,0,25.311110838997408,8.549702193806645,35.555996002878445
863,0.299134663073346,1,0,16.11744057360658,9.19387486141261,27.672107138211434
864,1.2191761110443622,1,0,20.52914532262899,9.070862168012239,24.107726987146815
865,1.9200799125246704,1,0,23.34465171862174,9.824486080272514,20.464925729213796
866,-1.261833852622658,0,0,13.179049826298364,7.918578180545836,28.804449962346112
867,-0.851230948464945,0,0,4.138880073799351,8.826877846452735,25.061955569008482
868,2.1531305101234466,1,0,19.910496748705974,9.23493660699159,30.668775813901064
869,-2.1593216340988874,0,0,3.102393615311816,7.599638322013816,35.02834191249203
870,-1.0346880881115794,0,0,12.959096140056245,7.802262862647004,35.95608396329119
871,-0.09878451004624367,0,0,14.396962360315007,8.267202178060945,35.07281399569737
872,-0.4342783591710031,0,1,9.10320843603763,8.272827812904808,36.493831573153614
873,-2.03856615931727,0,0,5.68187817131607,7.794250266484447,32.35991489912803
874,-1.3305216992739588,0,1,4.6605852900854146,7.745541161397698,40.44558846894595
875,-1.1776659335009754,0,0,13.878278337329636,7.852902463728016,36.367818316694226
876,1.0649300238583237,1,0,23.83768207187029,9.14011053062556,27.473981223654377
877,0.5120714067015797,1,1,29.905719574681754,9.130123488836642,21.992857277185777
878,-0.013465265510603786,0,1,7.998222240629523,8.924624391767134,35.29765677007063
879,-2.2020615451037884,0,0,9.255099950868294,7.819638101130743,28.23363472674859
880,-1.9398766476660967,0,1,8.581329201065394,7.494024945823158,40.74957501601437
881,-0.15454992069862783,0,0,14.79362385045979,8.740828074699165,22.952233621576752
882,1.505991246085614,1,0,28.62550357577613,9.330779097275006,15.19818780608132
883,0.7036124146543443,1,0,26.50728244957352,8.079890133043904,23.221231261531205
884,-1.6514070320408791,0,0,14.935928878094003,7.811322846122691,32.66633382732307
885,-1.56045516487211,0,0,14.58055545134778,8.190983834098947,31.603368779587214
886,-1.1016619624570012,0,0,15.610834847365144,7.939328860479631,25.269406559562015
887,2.350850508082658,1,0,24.131259390458627,9.96429260601612,20.199645115585724
888,-0.32824478461407125,0,0,16.207006438980706,8.603027534653991,25.6081120428374
889,0.9918489283882082,1,0,18.854335942667205,9.05526422350814,24.320516800823675
890,-2.4323448014911264,0,0,12.739524938757866,7.950711519320514,32.096107874861005
891,1.7146409302949905,1,0,24.427363048177366,9.26186769008236,15.254249941775175
892,2.2290181764401495,1,0,28.95717790405979,9.52298508652227,24.14430500191182
893,-1.486041328171268,0,0,9.839316768913882,7.5690944632896535,33.550741063601464
894,-0.6488219427410513,0,0,20.207585839341128,8.576158367900808,28.502029859207983
895,-1.4103616774082184,0,1,5.62242637729603,7.133284821464802,36.390351422592445
896,-0.4523438517935574,0,0,13.905611933356385,8.461923659905686,34.03507977746762
897,2.290820910129696,1,0,25.42563042021198,9.222494430777639,23.7527767037699
898,1.8618411873467267,1,0,25.215808808121352,9.03673137259203,24.414918367342967
899,-0.26226781541481614,0,0,15.30475730882917,8.60201422838991,39.05875861114919
900,0.7753372681327164,1,0,15.564465088670854,8.437434953961354,25.582971243142776
901,1.250828526681289,1,1,28.753262606864514,9.5996772861878,21.187996972268568
902,2.154646188719198,1,0,24.865495033625844,9.578803911168412,27.00995666455457
903,-0.8659466577228159,0,1,15.376756901798881,7.923711180358213,45.49676852313701
904,-0.2134691970422864,0,0,7.54811514601283,8.025510622998139,33.05020009891677
905,0.6819811440072954,1,0,22.965259707979737,8.720757450664701,26.351357334012082
906,-1.4370255486574024,0,1,7.194798540771943,7.777518480202175,28.70567155043122
907,0.6796352565288544,1,0,24.36363304986434,8.805331949437134,25.315293688525696
908,0.5369947711005807,1,0,19.727434363537284,8.621640958029255,28.014156917238637
909,-1.8603211862500757,0,0,3.1703399080696926,7.8157262998225665,39.96048194288989
910,0.3174710599705577,1,0,15.469800908934133,8.243722271937926,24.734568405968563
911,-0.8086270093917847,0,0,6.938471918684729,8.549838138324082,34.761525694250956
912,0.7350823050364852,1,0,24.653709267181984,8.586789524918732,32.2917470679621
913,-1.6909812076482922,0,0,8.882544050930138,8.286838100533535,35.889292524753465
914,1.325084485579282,1,0,23.256362785006715,9.28376262546818,35.594788209746895
915,-0.49643484642729163,0,0,19.4253444601783,8.363249520739787,29.974268381152495
916,0.30414074077270925,1,0,25.664568410302955,8.599874507929622,27.726369262615773
917,-1.357814623042941,0,0,18.907668545163524,8.177185464519614,34.232853263889986
918,-1.047853963682428,0,1,4.861058622370657,8.31420771862899,34.28085346473929
919,0.8348971721716225,1,0,19.44433090180375,8.554418048299727,25.35937713726811
920,0.9973547386471182,1,0,19.635562692544255,9.497190351524775,20.90037264013972
921,0.7295788428746164,1,1,18.5875997237057,9.200113994666824,19.658747118867907
922,-2.0620004122611135,0,1,1.0406987771424454,7.36606811931285,37.276934149269415
923,0.1679916528519243,1,1,24.106044178245078,9.033947426770252,23.808337586443734
924,0.29770941240713,1,0,20.905116624288294,8.727218723174332,32.19111039241892
925,-1.9073248142376542,0,0,0.6894603975263411,7.230514872401655,24.700047748243616
926,-0.427371715195477,0,0,9.004064508807007,7.5766012603985144,32.737669070653304
927,1.0904153413139284,1,1,25.424705409362254,9.901885017688349,29.025586677884284
928,0.9849907062016428,1,1,30.011880168686204,9.878427087459805,20.186061149172325
929,2.1375911589711905,1,0,22.668562673653657,9.10736056432452,26.718457575405896
930,1.6450794134289026,1,0,23.09072385881897,9.091233561341296,12.288802842103474
